,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
8181,0.07,"14 km NE of Ridgecrest, CA",1719863333400,1719958853738,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40816160,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40816160&format=geojson,,,,,reviewed,0,0,ci,40816160,",ci40816160,",",ci,",",nearby-cities,origin,phase-data,",5.0,0.105,0.07,158.0,ml,earthquake,"M 0.1 - 14 km NE of Ridgecrest, CA"
8182,0.91,"23 km ENE of San Ardo, CA",1719863227680,1720021863132,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029601,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029601&format=geojson,,,,,reviewed,0,13,nc,75029601,",nc75029601,",",nc,",",nearby-cities,origin,phase-data,",18.0,0.05459,0.06,117.0,md,earthquake,"M 0.9 - 23 km ENE of San Ardo, CA"
8183,1.34,"7 km WSW of Holtville, CA",1719862984030,1719947050925,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40816120,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40816120&format=geojson,,,,,reviewed,0,28,ci,40816120,",ci40816120,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.02193,0.18,73.0,ml,earthquake,"M 1.3 - 7 km WSW of Holtville, CA"
8184,1.1,"34 km SE of Mina, Nevada",1719862890472,1719885855903,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00880237,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880237&format=geojson,,,,,reviewed,0,19,nn,00880237,",nn00880237,",",nn,",",origin,phase-data,",7.0,0.123,0.149,128.10999999999999,ml,earthquake,"M 1.1 - 34 km SE of Mina, Nevada"
8185,1.8,"28 km WSW of Petersville, Alaska",1719862406968,1719862570056,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248eyuvko,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248eyuvko&format=geojson,,,,,automatic,0,50,ak,0248eyuvko,",ak0248eyuvko,",",ak,",",origin,phase-data,",,,0.44,,ml,earthquake,"M 1.8 - 28 km WSW of Petersville, Alaska"
8186,1.7,"56 km S of Whites City, New Mexico",1719861970107,1720034467811,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mwaa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mwaa&format=geojson,,,,,reviewed,0,44,tx,2024mwaa,",tx2024mwaa,",",tx,",",origin,phase-data,",18.0,0.0,0.1,71.0,ml,earthquake,"M 1.7 - 56 km S of Whites City, New Mexico"
8187,1.84,"5 km E of Butte, Montana",1719860583370,1719927436740,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90055708,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90055708&format=geojson,,,,,reviewed,0,52,mb,90055708,",mb90055708,",",mb,",",origin,phase-data,",12.0,0.06163,0.08,102.0,ml,quarry blast,"M 1.8 Quarry Blast - 5 km E of Butte, Montana"
8188,0.6,"20 km WSW of Cantwell, Alaska",1719860509664,1719860663670,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248eyo2f4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248eyo2f4&format=geojson,,,,,automatic,0,6,ak,0248eyo2f4,",ak0248eyo2f4,",",ak,",",origin,phase-data,",,,1.23,,ml,earthquake,"M 0.6 - 20 km WSW of Cantwell, Alaska"
8189,1.87,"4 km SE of Home Gardens, CA",1719860242240,1719875761269,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40816056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40816056&format=geojson,,,,,reviewed,0,54,ci,40816056,",ci40816056,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",78.0,0.04957,0.26,34.0,ml,quarry blast,"M 1.9 Quarry Blast - 4 km SE of Home Gardens, CA"
8190,1.7,"31 km SW of Anaconda, Montana",1719860046620,1719876138940,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90055703,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90055703&format=geojson,,,,,reviewed,0,44,mb,90055703,",mb90055703,",",mb,",",origin,phase-data,",25.0,0.2135,0.14,86.0,ml,earthquake,"M 1.7 - 31 km SW of Anaconda, Montana"
8191,1.32,"32 km SE of Bodfish, CA",1719859992650,1719927438986,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40816048,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40816048&format=geojson,,,,,reviewed,0,27,ci,40816048,",ci40816048,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",35.0,0.1526,0.15,46.0,ml,earthquake,"M 1.3 - 32 km SE of Bodfish, CA"
8192,2.5,"28 km ENE of Livengood, Alaska",1719859516028,1719860401040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248eybzpu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248eybzpu&format=geojson,,,,,automatic,0,96,ak,0248eybzpu,",us6000n9nj,ak0248eybzpu,",",us,ak,",",origin,phase-data,",,,0.65,,ml,earthquake,"M 2.5 - 28 km ENE of Livengood, Alaska"
8193,0.58,"10 km NNE of Coso Junction, CA",1719859485850,1719958079273,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40816040,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40816040&format=geojson,,,,,reviewed,0,5,ci,40816040,",ci40816040,",",ci,",",nearby-cities,origin,phase-data,",9.0,0.02724,0.05,195.0,ml,earthquake,"M 0.6 - 10 km NNE of Coso Junction, CA"
8194,2.8,"40 km E of Pedro Bay, Alaska",1719858735160,1719860101040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9nh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n9nh&format=geojson,,,,,reviewed,0,121,us,6000n9nh,",us6000n9nh,",",us,",",origin,phase-data,",27.0,0.617,0.49,82.0,ml,earthquake,"M 2.8 - 40 km E of Pedro Bay, Alaska"
8195,0.96,"10 km NW of The Geysers, CA",1719858715260,1719858810515,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029586,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029586&format=geojson,,,,,automatic,0,14,nc,75029586,",nc75029586,",",nc,",",nearby-cities,origin,phase-data,",9.0,0.01279,0.01,168.0,md,earthquake,"M 1.0 - 10 km NW of The Geysers, CA"
8196,4.2,"107 km SE of Bintuni, Indonesia",1719858486334,1722014369040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxtt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mxtt&format=geojson,,,,,reviewed,0,271,us,7000mxtt,",us7000mxtt,",",us,",",origin,phase-data,",22.0,1.975,0.28,92.0,mb,earthquake,"M 4.2 - 107 km SE of Bintuni, Indonesia"
8197,0.41,"41 km NE of Adak, Alaska",1719858203990,1719962743600,,https://earthquake.usgs.gov/earthquakes/eventpage/av93183021,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93183021&format=geojson,,,,,reviewed,0,3,av,93183021,",av93183021,",",av,",",origin,phase-data,",6.0,0.02471,0.26,174.0,ml,earthquake,"M 0.4 - 41 km NE of Adak, Alaska"
8198,0.68,"14 km NE of Ridgecrest, CA",1719858187650,1719927455082,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815936,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815936&format=geojson,,,,,reviewed,0,7,ci,40815936,",ci40815936,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.1109,0.16,122.0,ml,earthquake,"M 0.7 - 14 km NE of Ridgecrest, CA"
8199,0.62,"9 km WNW of Cobb, CA",1719858096030,1719858191408,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029581,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029581&format=geojson,,,,,automatic,0,6,nc,75029581,",nc75029581,",",nc,",",nearby-cities,origin,phase-data,",7.0,0.008988,0.01,137.0,md,earthquake,"M 0.6 - 9 km WNW of Cobb, CA"
8200,-0.31,"35 km WNW of Adak, Alaska",1719858095550,1719962541630,,https://earthquake.usgs.gov/earthquakes/eventpage/av93183016,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93183016&format=geojson,,,,,reviewed,0,0,av,93183016,",av93183016,",",av,",",origin,phase-data,",6.0,0.00865,0.33,246.0,ml,earthquake,"M -0.3 - 35 km WNW of Adak, Alaska"
8201,0.09,"15 km SW of Unalaska, Alaska",1719857571400,1719962063680,,https://earthquake.usgs.gov/earthquakes/eventpage/av93183001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93183001&format=geojson,,,,,reviewed,0,0,av,93183001,",av93183001,",",av,",",origin,phase-data,",7.0,0.05414,0.1,229.0,ml,earthquake,"M 0.1 - 15 km SW of Unalaska, Alaska"
8202,1.49,"1 km ESE of Aromas, CA",1719857356040,1720565609961,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029571,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029571&format=geojson,,,,,reviewed,0,34,nc,75029571,",nc75029571,",",nc,",",nearby-cities,origin,phase-data,",27.0,0.02784,0.21,46.0,md,quarry blast,"M 1.5 Quarry Blast - 1 km ESE of Aromas, CA"
8203,1.7,"21 km NW of Fowlerton, Texas",1719857040925,1720042027616,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvxi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvxi&format=geojson,,,,,reviewed,0,44,tx,2024mvxi,",tx2024mvxi,",",tx,",",origin,phase-data,",11.0,0.3,0.4,69.0,ml,earthquake,"M 1.7 - 21 km NW of Fowlerton, Texas"
8204,2.47,"8 km NNW of Smiths Ferry, Idaho",1719856616410,1719857978220,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90055693,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90055693&format=geojson,,,,,reviewed,0,94,mb,90055693,",mb90055693,",",mb,",",origin,phase-data,",8.0,0.07333,0.11,91.0,ml,earthquake,"M 2.5 - 8 km NNW of Smiths Ferry, Idaho"
8205,1.27,"8 km NW of The Geysers, CA",1719855285680,1719855380130,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029566,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029566&format=geojson,,,,,automatic,0,25,nc,75029566,",nc75029566,",",nc,",",nearby-cities,origin,phase-data,",6.0,0.0239,0.04,176.0,md,earthquake,"M 1.3 - 8 km NW of The Geysers, CA"
8206,1.86,"23 km WNW of Volcano, Hawaii",1719855239350,1719855398370,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309681,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309681&format=geojson,,,,,automatic,0,53,hv,74309681,",hv74309681,",",hv,",",origin,phase-data,",38.0,0.03905,0.25999999,63.0,ml,earthquake,"M 1.9 - 23 km WNW of Volcano, Hawaii"
8207,2.07,"7 km S of Volcano, Hawaii",1719854994180,1719864802890,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309676&format=geojson,,,,,reviewed,0,66,hv,74309676,",hv74309676,",",hv,",",origin,phase-data,",29.0,0.002098,0.11,68.0,ml,earthquake,"M 2.1 - 7 km S of Volcano, Hawaii"
8208,1.3,"2 km SE of Kapowsin, Washington",1719854824590,1719866334550,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62020416,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62020416&format=geojson,,,,,reviewed,0,26,uw,62020416,",uw62020416,",",uw,",",origin,phase-data,",18.0,0.01761,0.1,151.0,ml,explosion,"M 1.3 Explosion - 2 km SE of Kapowsin, Washington"
8209,0.3,"20 km W of Sitka, Alaska",1719854817950,1719960994220,,https://earthquake.usgs.gov/earthquakes/eventpage/av93182961,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93182961&format=geojson,,,,,reviewed,0,1,av,93182961,",av93182961,",",av,",",origin,phase-data,",4.0,0.02806,0.22,214.0,ml,earthquake,"M 0.3 - 20 km W of Sitka, Alaska"
8210,1.07,"7 km NNW of Lake Henshaw, CA",1719854796660,1719927533120,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815864,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815864&format=geojson,,,,,reviewed,0,18,ci,40815864,",ci40815864,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",45.0,0.07036,0.17,24.0,ml,earthquake,"M 1.1 - 7 km NNW of Lake Henshaw, CA"
8211,1.55,"2 km SW of Drain, Oregon",1719854536770,1719868597680,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62020411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62020411&format=geojson,,,,,reviewed,0,37,uw,62020411,",uw62020411,",",uw,",",origin,phase-data,",9.0,0.04567,0.12,112.0,ml,explosion,"M 1.6 Explosion - 2 km SW of Drain, Oregon"
8212,-0.04,"261 km W of Adak, Alaska",1719854360130,1719960782190,,https://earthquake.usgs.gov/earthquakes/eventpage/av93182956,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93182956&format=geojson,,,,,reviewed,0,0,av,93182956,",av93182956,",",av,",",origin,phase-data,",4.0,0.01133,0.19,233.0,ml,earthquake,"M 0.0 - 261 km W of Adak, Alaska"
8213,0.92,"6 km NE of Lake McMurray, Washington",1719854357870,1719868129050,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62020406,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62020406&format=geojson,,,,,reviewed,0,13,uw,62020406,",uw62020406,",",uw,",",origin,phase-data,",9.0,0.07238,0.17,127.0,ml,earthquake,"M 0.9 - 6 km NE of Lake McMurray, Washington"
8214,1.7,"36 km NNW of Toyah, Texas",1719854042571,1719940518386,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvvs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvvs&format=geojson,,,,,reviewed,0,44,tx,2024mvvs,",tx2024mvvs,",",tx,",",origin,phase-data,",19.0,0.0,0.1,64.0,ml,earthquake,"M 1.7 - 36 km NNW of Toyah, Texas"
8215,4.6,"192 km NW of Qalansīyah, Yemen",1719853859768,1719869502449,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9m4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n9m4&format=geojson,1.0,2.0,,,reviewed,0,326,us,6000n9m4,",us6000n9m4,",",us,",",dyfi,origin,phase-data,",62.0,9.516,0.72,96.0,mb,earthquake,"M 4.6 - 192 km NW of Qalansīyah, Yemen"
8216,0.69,"8 km SSW of Morongo Valley, CA",1719853696860,1719955772093,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815832,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815832&format=geojson,,,,,reviewed,0,7,ci,40815832,",ci40815832,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.06196,0.13,65.0,ml,earthquake,"M 0.7 - 8 km SSW of Morongo Valley, CA"
8217,1.04,"3 km NNW of The Geysers, CA",1719853425840,1719853521059,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029556,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029556&format=geojson,,,,,automatic,0,17,nc,75029556,",nc75029556,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.00988,0.02,83.0,md,earthquake,"M 1.0 - 3 km NNW of The Geysers, CA"
8218,1.23,"23 km NE of Arvin, CA",1719853112390,1719957391156,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37536733,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37536733&format=geojson,,,,,reviewed,0,23,ci,37536733,",ci37536733,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.1094,0.09,108.0,ml,earthquake,"M 1.2 - 23 km NE of Arvin, CA"
8219,0.05,"23 km E of Little Lake, CA",1719853085280,1719956975060,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815808,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815808&format=geojson,,,,,reviewed,0,0,ci,40815808,",ci40815808,",",ci,",",nearby-cities,origin,phase-data,",4.0,0.01029,0.02,230.0,ml,earthquake,"M 0.1 - 23 km E of Little Lake, CA"
8220,1.5,"53 km SSW of Whites City, New Mexico",1719852783368,1719948107208,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvuz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvuz&format=geojson,,,,,reviewed,0,35,tx,2024mvuz,",tx2024mvuz,",",tx,",",origin,phase-data,",23.0,0.0,0.2,85.0,ml,earthquake,"M 1.5 - 53 km SSW of Whites City, New Mexico"
8221,1.3,"82 km E of Cantwell, Alaska",1719852708351,1719852827620,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ex6hb0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ex6hb0&format=geojson,,,,,automatic,0,26,ak,0248ex6hb0,",ak0248ex6hb0,",",ak,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 1.3 - 82 km E of Cantwell, Alaska"
8222,1.5,"55 km S of Whites City, New Mexico",1719852452396,1720033400694,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvuw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvuw&format=geojson,,,,,reviewed,0,35,tx,2024mvuw,",tx2024mvuw,",",tx,",",origin,phase-data,",17.0,0.0,0.1,69.0,ml,earthquake,"M 1.5 - 55 km S of Whites City, New Mexico"
8223,0.9,"40 km SSE of Manley Hot Springs, Alaska",1719852176550,1719852339315,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ex4khj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ex4khj&format=geojson,,,,,automatic,0,12,ak,0248ex4khj,",ak0248ex4khj,",",ak,",",origin,phase-data,",,,0.81,,ml,earthquake,"M 0.9 - 40 km SSE of Manley Hot Springs, Alaska"
8224,2.3,"55 km NW of Toyah, Texas",1719851646844,1719929380142,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvui,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvui&format=geojson,,,,,reviewed,0,81,tx,2024mvui,",tx2024mvui,",",tx,",",origin,phase-data,",35.0,0.1,0.1,62.0,ml,earthquake,"M 2.3 - 55 km NW of Toyah, Texas"
8225,1.0,"17 km SE of Dyer, Nevada",1719851578869,1719885843999,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00880216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880216&format=geojson,,,,,reviewed,0,15,nn,00880216,",nn00880216,",",nn,",",origin,phase-data,",13.0,0.174,0.1558,92.07000000000002,ml,earthquake,"M 1.0 - 17 km SE of Dyer, Nevada"
8226,2.0,"20 km NNE of Deep Springs, CA",1719851396090,1719885840143,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029541,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029541&format=geojson,,,,,reviewed,0,62,nc,75029541,",nc75029541,nn00880214,",",nc,nn,",",nearby-cities,origin,phase-data,",10.0,0.3827,0.16,197.0,md,earthquake,"M 2.0 - 20 km NNE of Deep Springs, CA"
8227,1.07,"7 km NNW of The Geysers, CA",1719851084710,1719851180777,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029536,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029536&format=geojson,,,,,automatic,0,18,nc,75029536,",nc75029536,",",nc,",",nearby-cities,origin,phase-data,",21.0,0.000958,0.01,51.0,md,earthquake,"M 1.1 - 7 km NNW of The Geysers, CA"
8228,0.12,"27 km WNW of Adak, Alaska",1719851028050,1719959552170,,https://earthquake.usgs.gov/earthquakes/eventpage/av93013864,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93013864&format=geojson,,,,,reviewed,0,0,av,93013864,",av93013864,",",av,",",origin,phase-data,",5.0,0.06373,0.12,319.0,ml,earthquake,"M 0.1 - 27 km WNW of Adak, Alaska"
8229,1.56,"18 km SSE of Lone Pine, CA",1719850950480,1719955194392,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815800,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815800&format=geojson,,,,,reviewed,0,37,ci,40815800,",ci40815800,",",ci,",",nearby-cities,origin,phase-data,",23.0,0.08523,0.17,97.0,ml,earthquake,"M 1.6 - 18 km SSE of Lone Pine, CA"
8230,1.9,"40 km ENE of Yakutat, Alaska",1719850917339,1719851061443,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ex02id,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ex02id&format=geojson,,,,,automatic,0,56,ak,0248ex02id,",ak0248ex02id,",",ak,",",origin,phase-data,",,,0.96,,ml,earthquake,"M 1.9 - 40 km ENE of Yakutat, Alaska"
8231,1.01,"11 km N of Alex, Oklahoma",1719850907659,1719933199995,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024mvty,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024mvty&format=geojson,,,,,reviewed,0,16,ok,2024mvty,",ok2024mvty,",",ok,",",origin,phase-data,",46.0,0.09628110636,0.48,58.0,ml,earthquake,"M 1.0 - 11 km N of Alex, Oklahoma"
8232,4.4,south of the Fiji Islands,1719850767361,1720711979040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxtn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mxtn&format=geojson,,,,,reviewed,0,298,us,7000mxtn,",us7000mxtn,",",us,",",origin,phase-data,",47.0,5.07,0.84,98.0,mb,earthquake,M 4.4 - south of the Fiji Islands
8233,1.6,"23 km SE of Denali National Park, Alaska",1719850730278,1719850866449,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ewzetf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ewzetf&format=geojson,,,,,automatic,0,39,ak,0248ewzetf,",ak0248ewzetf,",",ak,",",origin,phase-data,",,,0.27,,ml,earthquake,"M 1.6 - 23 km SE of Denali National Park, Alaska"
8234,2.0,"55 km NW of Toyah, Texas",1719850707899,1719930373235,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvtv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvtv&format=geojson,,,,,reviewed,0,62,tx,2024mvtv,",tx2024mvtv,",",tx,",",origin,phase-data,",34.0,0.1,0.1,61.0,ml,earthquake,"M 2.0 - 55 km NW of Toyah, Texas"
8235,0.77,"15 km S of Borrego Springs, CA",1719849901420,1719876915371,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815768,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815768&format=geojson,,,,,reviewed,0,9,ci,40815768,",ci40815768,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.0718,0.21,34.0,ml,earthquake,"M 0.8 - 15 km S of Borrego Springs, CA"
8236,1.0,"40 km WNW of Anchor Point, Alaska",1719849348915,1719849452900,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ewlwln,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ewlwln&format=geojson,,,,,automatic,0,15,ak,0248ewlwln,",ak0248ewlwln,",",ak,",",origin,phase-data,",,,0.35,,ml,earthquake,"M 1.0 - 40 km WNW of Anchor Point, Alaska"
8237,1.8,"55 km NW of Toyah, Texas",1719849199347,1719939419071,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvta,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvta&format=geojson,,,,,reviewed,0,50,tx,2024mvta,",tx2024mvta,",",tx,",",origin,phase-data,",30.0,0.1,0.1,61.0,ml,earthquake,"M 1.8 - 55 km NW of Toyah, Texas"
8238,2.3,"85 km NW of Yakutat, Alaska",1719849091467,1719849176338,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ewl0e2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ewl0e2&format=geojson,,,,,automatic,0,81,ak,0248ewl0e2,",ak0248ewl0e2,",",ak,",",origin,phase-data,",,,0.85,,ml,earthquake,"M 2.3 - 85 km NW of Yakutat, Alaska"
8239,1.89999998,"1 km ESE of Pāhala, Hawaii",1719848828270,1719848932240,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309451,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309451&format=geojson,,,,,automatic,0,56,hv,74309451,",hv74309451,",",hv,",",origin,phase-data,",27.0,0.1526,0.159999996,162.0,md,earthquake,"M 1.9 - 1 km ESE of Pāhala, Hawaii"
8240,1.9,"5 km SSW of Volcano, Hawaii",1719848631590,1719865000130,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309446,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309446&format=geojson,,,,,reviewed,0,56,hv,74309446,",hv74309446,",",hv,",",origin,phase-data,",25.0,0.006674,0.11,55.0,ml,earthquake,"M 1.9 - 5 km SSW of Volcano, Hawaii"
8241,2.94,"5 km SSW of Volcano, Hawaii",1719848341420,1720711085040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309441,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309441&format=geojson,11.0,3.2,,,reviewed,0,136,hv,74309441,",hv74309441,us6000n9lf,",",hv,us,",",dyfi,origin,phase-data,",51.0,0.006224,0.1,53.0,ml,earthquake,"M 2.9 - 5 km SSW of Volcano, Hawaii"
8242,0.79,"7 km NNE of Borrego Springs, CA",1719847917680,1719874518581,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815712,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815712&format=geojson,,,,,reviewed,0,10,ci,40815712,",ci40815712,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",51.0,0.02907,0.21,28.0,ml,earthquake,"M 0.8 - 7 km NNE of Borrego Springs, CA"
8243,1.73,"7 km S of Volcano, Hawaii",1719847738100,1719847898610,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309411&format=geojson,,,,,automatic,0,46,hv,74309411,",hv74309411,",",hv,",",origin,phase-data,",27.0,0.007828,0.230000004,126.0,ml,earthquake,"M 1.7 - 7 km S of Volcano, Hawaii"
8244,0.3,"33 km E of Big Pine, California",1719847576586,1719885853164,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00880230,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880230&format=geojson,,,,,reviewed,0,1,nn,00880230,",nn00880230,",",nn,",",origin,phase-data,",4.0,0.154,0.0209,236.0,ml,earthquake,"M 0.3 - 33 km E of Big Pine, California"
8245,2.27,"7 km SSE of Volcano, Hawaii",1719847531980,1719955768130,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309406,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309406&format=geojson,,,,,reviewed,0,79,hv,74309406,",hv74309406,",",hv,",",origin,phase-data,",46.0,0.003549,0.13,100.0,ml,earthquake,"M 2.3 - 7 km SSE of Volcano, Hawaii"
